date;order_id;quantity;article_id;category_id;customer_id;;;;;;;
02/12/2021;2511;8;A009;C2;CU0196;;;;;;;
02/12/2021;2512;81;A007;C3;CU0076;;;;;;;
03/12/2021;2512;21;A013;C3;CU0158;;;;;;;
03/12/2021;2512;74;A013;C3;CU0158;;;;;;;
03/12/2021;2512;38;A007;C3;CU0076;;;;;;;
03/12/2021;2513;58;A004;C1;CU0176;;;;;;;
03/12/2021;2513;32;A016;C3;CU0197;;;;;;;
03/12/2021;2513;26;A004;C1;CU0176;;;;;;;
03/12/2021;2513;14;A016;C3;CU0197;;;;;;;
03/12/2021;2514;95;A006;C3;CU0186;;;;;;;
03/12/2021;2514;99;A018;C1;CU0047;;;;;;;
03/12/2021;2514;82;A002;C1;CU0096;;;;;;;
03/12/2021;2514;87;A008;C3;CU0096;;;;;;;
03/12/2021;2514;90;A012;C2;CU0033;;;;;;;
04/12/2021;2514;74;A005;C3;CU0236;;;;;;;
04/12/2021;2514;51;A011;C1;CU0173;;;;;;;
04/12/2021;2514;79;A005;C3;CU0236;;;;;;;
04/12/2021;2514;86;A011;C1;CU0173;;;;;;;
04/12/2021;2514;86;A006;C3;CU0186;;;;;;;
04/12/2021;2514;100;A018;C1;CU0047;;;;;;;
05/12/2021;2514;99;A002;C1;CU0096;;;;;;;
05/12/2021;2514;27;A008;C3;CU0096;;;;;;;
05/12/2021;2514;98;A012;C2;CU0033;;;;;;;
05/12/2021;2515;16;A008;C3;CU0230;;;;;;;
05/12/2021;2515;97;A008;C2;CU0250;;;;;;;
05/12/2021;2515;75;A008;C2;CU0250;;;;;;;
05/12/2021;2515;43;A008;C3;CU0230;;;;;;;
05/12/2021;2516;52;A017;C2;CU0154;;;;;;;
05/12/2021;2516;32;A017;C2;CU0154;;;;;;;
05/12/2021;2517;49;A002;C1;CU0003;;;;;;;
05/12/2021;2517;94;A002;C1;CU0003;;;;;;;
05/12/2021;2518;83;A014;C2;CU0155;;;;;;;
06/12/2021;2518;96;A002;C3;CU0040;;;;;;;
06/12/2021;2518;53;A014;C2;CU0155;;;;;;;
06/12/2021;2518;82;A002;C3;CU0040;;;;;;;
06/12/2021;2519;63;A008;C3;CU0056;;;;;;;
06/12/2021;2519;50;A005;C3;CU0045;;;;;;;
06/12/2021;2519;23;A008;C3;CU0056;;;;;;;
06/12/2021;2519;100;A005;C3;CU0045;;;;;;;
06/12/2021;2521;87;A013;C2;CU0220;;;;;;;
06/12/2021;2521;84;A013;C2;CU0220;;;;;;;
06/12/2021;2522;41;A007;C1;CU0185;;;;;;;
07/12/2021;2522;6;A002;C3;CU0225;;;;;;;
07/12/2021;2522;9;A007;C1;CU0185;;;;;;;
07/12/2021;2522;13;A002;C3;CU0225;;;;;;;
07/12/2021;2525;86;A014;C3;CU0205;;;;;;;
07/12/2021;2525;18;A010;C1;CU0224;;;;;;;
07/12/2021;2525;70;A001;C3;CU0218;;;;;;;
07/12/2021;2525;24;A001;C3;CU0218;;;;;;;
07/12/2021;2525;8;A010;C1;CU0224;;;;;;;
07/12/2021;2525;50;A014;C3;CU0205;;;;;;;
07/12/2021;2526;83;A002;C2;CU0054;;;;;;;
07/12/2021;2526;24;A009;C3;CU0149;;;;;;;
07/12/2021;2526;99;A011;C1;CU0195;;;;;;;
07/12/2021;2526;26;A011;C1;CU0195;;;;;;;
07/12/2021;2526;70;A002;C2;CU0054;;;;;;;
07/12/2021;2526;85;A009;C3;CU0149;;;;;;;
07/12/2021;2528;58;A014;C1;CU0236;;;;;;;
07/12/2021;2528;25;A014;C1;CU0236;;;;;;;
07/12/2021;2529;34;A006;C3;CU0190;;;;;;;
07/12/2021;2529;6;A006;C3;CU0190;;;;;;;
07/12/2021;2530;67;A016;C2;CU0015;;;;;;;
07/12/2021;2530;65;A016;C2;CU0033;;;;;;;
07/12/2021;2530;80;A016;C2;CU0015;;;;;;;
07/12/2021;2530;45;A016;C2;CU0033;;;;;;;
07/12/2021;2531;65;A010;C1;CU0233;;;;;;;
07/12/2021;2531;61;A008;C3;CU0152;;;;;;;
07/12/2021;2531;65;A008;C3;CU0152;;;;;;;
07/12/2021;2531;76;A010;C1;CU0233;;;;;;;
07/12/2021;2534;46;A015;C1;CU0020;;;;;;;
08/12/2021;2534;31;A015;C1;CU0020;;;;;;;
08/12/2021;2535;45;A014;C2;CU0045;;;;;;;
08/12/2021;2535;43;A007;C2;CU0035;;;;;;;
08/12/2021;2535;8;A007;C2;CU0035;;;;;;;
08/12/2021;2535;85;A014;C2;CU0045;;;;;;;
08/12/2021;2536;4;A013;C3;CU0198;;;;;;;
08/12/2021;2536;58;A011;C2;CU0151;;;;;;;
09/12/2021;2536;61;A013;C3;CU0198;;;;;;;
09/12/2021;2536;10;A011;C2;CU0151;;;;;;;
09/12/2021;2538;31;A006;C3;CU0222;;;;;;;
09/12/2021;2538;3;A007;C1;CU0142;;;;;;;
09/12/2021;2538;16;A007;C1;CU0142;;;;;;;
09/12/2021;2538;73;A006;C3;CU0222;;;;;;;
09/12/2021;2539;69;A010;C1;CU0243;;;;;;;
09/12/2021;2539;31;A015;C2;CU0065;;;;;;;
09/12/2021;2539;12;A013;C3;CU0012;;;;;;;
09/12/2021;2539;24;A008;C2;CU0132;;;;;;;
09/12/2021;2539;1;A005;C2;CU0010;;;;;;;
09/12/2021;2539;82;A008;C2;CU0132;;;;;;;
09/12/2021;2539;59;A005;C2;CU0010;;;;;;;
09/12/2021;2539;90;A013;C3;CU0012;;;;;;;
09/12/2021;2539;93;A010;C1;CU0243;;;;;;;
10/12/2021;2539;19;A015;C2;CU0065;;;;;;;
11/12/2021;2541;60;A009;C2;CU0185;;;;;;;
11/12/2021;2541;74;A012;C3;CU0078;;;;;;;
11/12/2021;2541;91;A016;C1;CU0239;;;;;;;
11/12/2021;2541;11;A019;C1;CU0248;;;;;;;
11/12/2021;2541;24;A008;C3;CU0170;;;;;;;
11/12/2021;2541;72;A016;C1;CU0239;;;;;;;
11/12/2021;2541;91;A019;C1;CU0248;;;;;;;
11/12/2021;2541;58;A008;C3;CU0170;;;;;;;
11/12/2021;2541;88;A009;C2;CU0185;;;;;;;
11/12/2021;2541;14;A012;C3;CU0078;;;;;;;
11/12/2021;2542;44;A004;C2;CU0089;;;;;;;
11/12/2021;2542;34;A004;C2;CU0089;;;;;;;
11/12/2021;2543;58;A005;C2;CU0230;;;;;;;
11/12/2021;2543;43;A010;C1;CU0022;;;;;;;
11/12/2021;2543;79;A011;C2;CU0172;;;;;;;
11/12/2021;2543;12;A011;C3;CU0047;;;;;;;
11/12/2021;2543;4;A010;C1;CU0022;;;;;;;
11/12/2021;2543;82;A011;C2;CU0172;;;;;;;
11/12/2021;2543;65;A011;C3;CU0047;;;;;;;
11/12/2021;2543;63;A005;C2;CU0230;;;;;;;
11/12/2021;2544;85;A006;C3;CU0067;;;;;;;
11/12/2021;2544;57;A002;C2;CU0059;;;;;;;
13/12/2021;2544;73;A006;C3;CU0067;;;;;;;
13/12/2021;2544;7;A002;C2;CU0059;;;;;;;
13/12/2021;2545;24;A004;C3;CU0232;;;;;;;
14/12/2021;2545;59;A004;C1;CU0225;;;;;;;
14/12/2021;2545;10;A004;C3;CU0232;;;;;;;
14/12/2021;2545;100;A004;C1;CU0225;;;;;;;
14/12/2021;2546;14;A008;C2;CU0022;;;;;;;
14/12/2021;2546;1;A008;C2;CU0022;;;;;;;
14/12/2021;2547;31;A005;C3;CU0073;;;;;;;
14/12/2021;2547;8;A005;C3;CU0073;;;;;;;
14/12/2021;2548;45;A014;C3;CU0232;;;;;;;
14/12/2021;2548;60;A003;C3;CU0081;;;;;;;
14/12/2021;2548;1;A014;C3;CU0232;;;;;;;
14/12/2021;2548;4;A003;C3;CU0081;;;;;;;
14/12/2021;2550;99;A017;C1;CU0248;;;;;;;
14/12/2021;2550;19;A014;C2;CU0202;;;;;;;
14/12/2021;2550;18;A017;C1;CU0248;;;;;;;
15/12/2021;2550;75;A014;C2;CU0202;;;;;;;
15/12/2021;2551;13;A014;C2;CU0147;;;;;;;
15/12/2021;2551;58;A014;C2;CU0147;;;;;;;
15/12/2021;2552;41;A018;C3;CU0167;;;;;;;
15/12/2021;2552;94;A006;C3;CU0248;;;;;;;
15/12/2021;2552;21;A018;C3;CU0167;;;;;;;
15/12/2021;2552;30;A006;C3;CU0248;;;;;;;
16/12/2021;2554;5;A018;C3;CU0154;;;;;;;
16/12/2021;2554;42;A018;C3;CU0154;;;;;;;
16/12/2021;2555;20;A004;C3;CU0101;;;;;;;
16/12/2021;2555;97;A004;C3;CU0101;;;;;;;
16/12/2021;2556;83;A003;C1;CU0119;;;;;;;
16/12/2021;2556;13;A007;C1;CU0037;;;;;;;
16/12/2021;2556;100;A007;C1;CU0037;;;;;;;
16/12/2021;2556;49;A003;C1;CU0119;;;;;;;
16/12/2021;2557;34;A006;C1;CU0018;;;;;;;
16/12/2021;2557;38;A006;C3;CU0045;;;;;;;
16/12/2021;2557;9;A006;C3;CU0045;;;;;;;
16/12/2021;2557;55;A006;C1;CU0018;;;;;;;
16/12/2021;2558;55;A016;C2;CU0141;;;;;;;
16/12/2021;2558;18;A016;C2;CU0141;;;;;;;
17/12/2021;2559;60;A005;C2;CU0124;;;;;;;
17/12/2021;2559;38;A005;C2;CU0124;;;;;;;
17/12/2021;2560;6;A008;C2;CU0042;;;;;;;
17/12/2021;2560;22;A008;C2;CU0042;;;;;;;
17/12/2021;2561;63;A012;C1;CU0235;;;;;;;
17/12/2021;2561;46;A012;C1;CU0235;;;;;;;
17/12/2021;2562;56;A008;C2;CU0063;;;;;;;
17/12/2021;2562;36;A008;C3;CU0149;;;;;;;
18/12/2021;2562;1;A017;C1;CU0222;;;;;;;
18/12/2021;2562;45;A010;C1;CU0193;;;;;;;
18/12/2021;2562;80;A010;C1;CU0193;;;;;;;
18/12/2021;2562;5;A017;C1;CU0222;;;;;;;
18/12/2021;2562;4;A008;C2;CU0063;;;;;;;
18/12/2021;2562;92;A008;C3;CU0149;;;;;;;
18/12/2021;2564;80;A005;C3;CU0044;;;;;;;
18/12/2021;2564;26;A005;C3;CU0044;;;;;;;
18/12/2021;2565;48;A014;C1;CU0113;;;;;;;
18/12/2021;2565;12;A014;C1;CU0113;;;;;;;
18/12/2021;2566;79;A018;C3;CU0002;;;;;;;
18/12/2021;2566;90;A018;C3;CU0002;;;;;;;
18/12/2021;2568;26;A014;C3;CU0044;;;;;;;
18/12/2021;2568;91;A014;C3;CU0044;;;;;;;
18/12/2021;2569;24;A015;C3;CU0067;;;;;;;
18/12/2021;2569;35;A015;C3;CU0067;;;;;;;
18/12/2021;2570;97;A005;C1;CU0186;;;;;;;
19/12/2021;2570;51;A005;C1;CU0186;;;;;;;
19/12/2021;2571;55;A019;C2;CU0088;;;;;;;
19/12/2021;2571;40;A018;C1;CU0207;;;;;;;
19/12/2021;2571;45;A018;C1;CU0207;;;;;;;
19/12/2021;2571;60;A019;C2;CU0088;;;;;;;
20/12/2021;2572;89;A008;C3;CU0191;;;;;;;
20/12/2021;2572;17;A010;C1;CU0195;;;;;;;
20/12/2021;2572;60;A005;C3;CU0018;;;;;;;
20/12/2021;2572;27;A005;C1;CU0015;;;;;;;
20/12/2021;2572;53;A018;C3;CU0106;;;;;;;
21/12/2021;2572;72;A008;C3;CU0191;;;;;;;
21/12/2021;2572;40;A010;C1;CU0195;;;;;;;
21/12/2021;2572;45;A005;C3;CU0018;;;;;;;
21/12/2021;2572;86;A005;C1;CU0015;;;;;;;
21/12/2021;2572;89;A018;C3;CU0106;;;;;;;
21/12/2021;2573;83;A012;C3;CU0240;;;;;;;
21/12/2021;2573;92;A005;C2;CU0235;;;;;;;
21/12/2021;2573;72;A005;C2;CU0235;;;;;;;
21/12/2021;2573;12;A012;C3;CU0240;;;;;;;
21/12/2021;2574;9;A015;C1;CU0238;;;;;;;
21/12/2021;2574;5;A015;C1;CU0238;;;;;;;
21/12/2021;2575;92;A011;C2;CU0101;;;;;;;
21/12/2021;2575;7;A011;C2;CU0101;;;;;;;
21/12/2021;2576;100;A005;C1;CU0179;;;;;;;
21/12/2021;2576;65;A001;C3;CU0079;;;;;;;
21/12/2021;2576;15;A001;C3;CU0079;;;;;;;
21/12/2021;2576;83;A005;C1;CU0179;;;;;;;
21/12/2021;2578;78;A009;C3;CU0093;;;;;;;
21/12/2021;2578;29;A019;C1;CU0118;;;;;;;
21/12/2021;2578;43;A019;C1;CU0118;;;;;;;
21/12/2021;2578;9;A009;C3;CU0093;;;;;;;
21/12/2021;2579;30;A011;C2;CU0214;;;;;;;
21/12/2021;2579;45;A011;C2;CU0214;;;;;;;
21/12/2021;2583;82;A018;C1;CU0030;;;;;;;
22/12/2021;2583;4;A002;C3;CU0056;;;;;;;
22/12/2021;2583;16;A011;C3;CU0147;;;;;;;
23/12/2021;2583;39;A011;C3;CU0147;;;;;;;
23/12/2021;2583;29;A018;C1;CU0030;;;;;;;
23/12/2021;2583;47;A002;C3;CU0056;;;;;;;
23/12/2021;2584;48;A005;C3;CU0123;;;;;;;
23/12/2021;2584;1;A018;C1;CU0067;;;;;;;
23/12/2021;2584;43;A005;C3;CU0123;;;;;;;
23/12/2021;2584;14;A018;C1;CU0067;;;;;;;
23/12/2021;2585;71;A001;C1;CU0155;;;;;;;
23/12/2021;2585;75;A006;C1;CU0110;;;;;;;
23/12/2021;2585;46;A006;C1;CU0110;;;;;;;
23/12/2021;2585;8;A001;C1;CU0155;;;;;;;
23/12/2021;2586;72;A019;C2;CU0214;;;;;;;
23/12/2021;2586;95;A004;C2;CU0227;;;;;;;
23/12/2021;2586;88;A019;C2;CU0214;;;;;;;
23/12/2021;2586;55;A004;C2;CU0227;;;;;;;
23/12/2021;2587;6;A008;C3;CU0032;;;;;;;
23/12/2021;2587;95;A008;C3;CU0032;;;;;;;
23/12/2021;2588;23;A010;C1;CU0022;;;;;;;
24/12/2021;2588;8;A010;C1;CU0022;;;;;;;
24/12/2021;2589;51;A007;C2;CU0081;;;;;;;
24/12/2021;2589;1;A009;C3;CU0073;;;;;;;
24/12/2021;2589;61;A009;C3;CU0073;;;;;;;
24/12/2021;2589;80;A007;C2;CU0081;;;;;;;
24/12/2021;2591;15;A014;C1;CU0129;;;;;;;
24/12/2021;2591;1;A016;C2;CU0077;;;;;;;
24/12/2021;2591;14;A014;C1;CU0129;;;;;;;
24/12/2021;2591;78;A016;C2;CU0077;;;;;;;
24/12/2021;2592;58;A007;C1;CU0163;;;;;;;
24/12/2021;2592;44;A001;C1;CU0138;;;;;;;
24/12/2021;2592;100;A001;C1;CU0138;;;;;;;
24/12/2021;2592;65;A007;C1;CU0163;;;;;;;
24/12/2021;2593;44;A009;C3;CU0116;;;;;;;
24/12/2021;2593;93;A010;C1;CU0069;;;;;;;
24/12/2021;2593;36;A010;C1;CU0069;;;;;;;
24/12/2021;2593;13;A009;C3;CU0116;;;;;;;
24/12/2021;2594;98;A003;C1;CU0248;;;;;;;
24/12/2021;2594;85;A001;C1;CU0046;;;;;;;
24/12/2021;2594;60;A001;C1;CU0046;;;;;;;
24/12/2021;2594;51;A003;C1;CU0248;;;;;;;
24/12/2021;2595;35;A001;C2;CU0181;;;;;;;
24/12/2021;2595;20;A001;C2;CU0181;;;;;;;
24/12/2021;2596;88;A016;C2;CU0204;;;;;;;
25/12/2021;2596;28;A016;C2;CU0204;;;;;;;
25/12/2021;2597;13;A013;C2;CU0033;;;;;;;
25/12/2021;2597;94;A008;C3;CU0077;;;;;;;
25/12/2021;2597;83;A008;C3;CU0077;;;;;;;
25/12/2021;2597;24;A013;C2;CU0033;;;;;;;
26/12/2021;2598;97;A007;C3;CU0055;;;;;;;
26/12/2021;2598;52;A016;C3;CU0050;;;;;;;
26/12/2021;2598;81;A016;C3;CU0050;;;;;;;
26/12/2021;2598;46;A007;C3;CU0055;;;;;;;
26/12/2021;2599;27;A014;C3;CU0052;;;;;;;
26/12/2021;2599;9;A010;C1;CU0028;;;;;;;
26/12/2021;2599;37;A012;C1;CU0171;;;;;;;
26/12/2021;2599;36;A014;C3;CU0052;;;;;;;
27/12/2021;2599;40;A010;C1;CU0028;;;;;;;
27/12/2021;2599;24;A012;C1;CU0171;;;;;;;
27/12/2021;2601;64;A012;C3;CU0187;;;;;;;
27/12/2021;2601;27;A016;C3;CU0215;;;;;;;
27/12/2021;2601;60;A013;C2;CU0080;;;;;;;
27/12/2021;2601;77;A013;C2;CU0080;;;;;;;
27/12/2021;2601;51;A012;C3;CU0187;;;;;;;
27/12/2021;2601;9;A016;C3;CU0215;;;;;;;
27/12/2021;2602;40;A005;C3;CU0201;;;;;;;
27/12/2021;2602;4;A008;C1;CU0114;;;;;;;
27/12/2021;2602;34;A003;C2;CU0149;;;;;;;
27/12/2021;2602;92;A019;C3;CU0160;;;;;;;
27/12/2021;2602;24;A018;C2;CU0126;;;;;;;
27/12/2021;2602;3;A019;C3;CU0160;;;;;;;
28/12/2021;2602;3;A018;C2;CU0126;;;;;;;
28/12/2021;2602;63;A003;C2;CU0149;;;;;;;
28/12/2021;2602;31;A005;C3;CU0201;;;;;;;
28/12/2021;2602;94;A008;C1;CU0114;;;;;;;
28/12/2021;2605;53;A001;C3;CU0169;;;;;;;
28/12/2021;2605;11;A015;C1;CU0217;;;;;;;
29/12/2021;2605;54;A015;C1;CU0217;;;;;;;
29/12/2021;2605;76;A001;C3;CU0169;;;;;;;
29/12/2021;2606;50;A006;C2;CU0139;;;;;;;
29/12/2021;2606;2;A006;C2;CU0139;;;;;;;
29/12/2021;2607;26;A019;C3;CU0061;;;;;;;
29/12/2021;2607;65;A014;C2;CU0087;;;;;;;
31/12/2021;2607;12;A011;C2;CU0057;;;;;;;
31/12/2021;2607;64;A019;C3;CU0061;;;;;;;
31/12/2021;2607;57;A014;C2;CU0087;;;;;;;
31/12/2021;2607;32;A011;C2;CU0057;;;;;;;
31/12/2021;2608;5;A015;C2;CU0027;;;;;;;
31/12/2021;2608;98;A012;C1;CU0079;;;;;;;
31/12/2021;2608;12;A007;C1;CU0030;;;;;;;
31/12/2021;2608;87;A007;C1;CU0030;;;;;;;
31/12/2021;2608;27;A012;C1;CU0079;;;;;;;
31/12/2021;2608;90;A015;C2;CU0027;;;;;;;
31/12/2021;2609;76;A001;C1;CU0049;;;;;;;
31/12/2021;2609;82;A011;C1;CU0010;;;;;;;
31/12/2021;2609;86;A011;C1;CU0010;;;;;;;
31/12/2021;2609;86;A001;C1;CU0049;;;;;;;
31/12/2021;2610;90;A003;C1;CU0055;;;;;;;
31/12/2021;2610;1;A003;C1;CU0055;;;;;;;
31/12/2021;2611;45;A011;C3;CU0061;;;;;;;
31/12/2021;2611;67;A011;C3;CU0061;;;;;;;
31/12/2021;2612;95;A007;C2;CU0219;;;;;;;
31/12/2021;2612;14;A015;C1;CU0086;;;;;;;
31/12/2021;2612;18;A015;C1;CU0086;;;;;;;
31/12/2021;2612;65;A007;C2;CU0219;;;;;;;
31/12/2021;2614;38;A010;C1;CU0031;;;;;;;
31/12/2021;2614;49;A010;C1;CU0031;;;;;;;
01/01/2022;2615;91;A007;C1;CU0119;;;;;;;
01/01/2022;2615;21;A007;C2;CU0100;;;;;;;
01/01/2022;2615;43;A010;C1;CU0129;;;;;;;
01/01/2022;2615;41;A007;C2;CU0100;;;;;;;
02/01/2022;2615;41;A010;C1;CU0129;;;;;;;
02/01/2022;2615;48;A007;C1;CU0119;;;;;;;
02/01/2022;2616;19;A018;C1;CU0023;;;;;;;
02/01/2022;2616;53;A019;C2;CU0240;;;;;;;
02/01/2022;2616;6;A018;C1;CU0023;;;;;;;
02/01/2022;2616;31;A019;C2;CU0240;;;;;;;
02/01/2022;2617;64;A003;C3;CU0127;;;;;;;
02/01/2022;2617;60;A003;C3;CU0127;;;;;;;
02/01/2022;2618;57;A019;C2;CU0229;;;;;;;
02/01/2022;2618;15;A007;C1;CU0021;;;;;;;
02/01/2022;2618;74;A007;C1;CU0021;;;;;;;
02/01/2022;2618;9;A019;C2;CU0229;;;;;;;
02/01/2022;2619;31;A014;C2;CU0121;;;;;;;
02/01/2022;2619;83;A014;C2;CU0121;;;;;;;
02/01/2022;2620;70;A011;C2;CU0058;;;;;;;
02/01/2022;2620;41;A008;C2;CU0024;;;;;;;
02/01/2022;2620;37;A011;C2;CU0058;;;;;;;
02/01/2022;2620;66;A008;C2;CU0024;;;;;;;
02/01/2022;2621;54;A009;C1;CU0120;;;;;;;
03/01/2022;2621;55;A009;C1;CU0120;;;;;;;
03/01/2022;2622;52;A013;C3;CU0122;;;;;;;
03/01/2022;2622;96;A001;C2;CU0188;;;;;;;
03/01/2022;2622;87;A001;C2;CU0188;;;;;;;
03/01/2022;2622;69;A013;C3;CU0122;;;;;;;
03/01/2022;2623;49;A011;C2;CU0042;;;;;;;
03/01/2022;2623;80;A012;C1;CU0145;;;;;;;
03/01/2022;2623;99;A012;C1;CU0145;;;;;;;
03/01/2022;2623;95;A011;C2;CU0042;;;;;;;
03/01/2022;2625;5;A018;C2;CU0007;;;;;;;
03/01/2022;2625;17;A018;C2;CU0232;;;;;;;
03/01/2022;2625;56;A018;C2;CU0232;;;;;;;
03/01/2022;2625;91;A018;C2;CU0007;;;;;;;
04/01/2022;2627;91;A013;C1;CU0147;;;;;;;
04/01/2022;2627;9;A013;C1;CU0147;;;;;;;
04/01/2022;2628;57;A002;C3;CU0228;;;;;;;
04/01/2022;2628;17;A001;C1;CU0014;;;;;;;
04/01/2022;2628;13;A002;C3;CU0228;;;;;;;
04/01/2022;2628;65;A001;C1;CU0014;;;;;;;
05/01/2022;2629;66;A007;C2;CU0169;;;;;;;
05/01/2022;2629;51;A012;C3;CU0002;;;;;;;
05/01/2022;2629;33;A012;C3;CU0002;;;;;;;
05/01/2022;2629;85;A007;C2;CU0169;;;;;;;
05/01/2022;2632;2;A004;C3;CU0187;;;;;;;
05/01/2022;2632;30;A018;C3;CU0250;;;;;;;
05/01/2022;2632;99;A010;C1;CU0014;;;;;;;
05/01/2022;2632;64;A018;C3;CU0250;;;;;;;
05/01/2022;2632;19;A010;C1;CU0014;;;;;;;
05/01/2022;2632;31;A004;C3;CU0187;;;;;;;
06/01/2022;2633;11;A008;C2;CU0069;;;;;;;
06/01/2022;2633;10;A008;C2;CU0069;;;;;;;
06/01/2022;2635;4;A012;C1;CU0085;;;;;;;
06/01/2022;2635;97;A012;C1;CU0085;;;;;;;
06/01/2022;2636;90;A015;C1;CU0070;;;;;;;
06/01/2022;2636;98;A017;C2;CU0238;;;;;;;
06/01/2022;2636;47;A015;C1;CU0070;;;;;;;
06/01/2022;2636;98;A017;C2;CU0238;;;;;;;
06/01/2022;2637;18;A006;C1;CU0137;;;;;;;
06/01/2022;2637;47;A006;C1;CU0137;;;;;;;
06/01/2022;2638;39;A011;C2;CU0188;;;;;;;
06/01/2022;2638;53;A013;C2;CU0213;;;;;;;
06/01/2022;2638;22;A013;C2;CU0213;;;;;;;
06/01/2022;2638;75;A011;C2;CU0188;;;;;;;
06/01/2022;2639;51;A010;C1;CU0073;;;;;;;
06/01/2022;2639;45;A010;C1;CU0073;;;;;;;
06/01/2022;2640;86;A019;C1;CU0051;;;;;;;
06/01/2022;2640;58;A013;C3;CU0031;;;;;;;
06/01/2022;2640;61;A013;C3;CU0031;;;;;;;
06/01/2022;2640;29;A019;C1;CU0051;;;;;;;
06/01/2022;2641;3;A006;C2;CU0006;;;;;;;
06/01/2022;2641;88;A004;C1;CU0203;;;;;;;
06/01/2022;2641;17;A004;C1;CU0203;;;;;;;
07/01/2022;2641;83;A006;C2;CU0006;;;;;;;
07/01/2022;2643;63;A006;C2;CU0019;;;;;;;
07/01/2022;2643;23;A011;C2;CU0163;;;;;;;
07/01/2022;2643;77;A001;C3;CU0203;;;;;;;
07/01/2022;2643;18;A011;C2;CU0163;;;;;;;
07/01/2022;2643;82;A001;C3;CU0203;;;;;;;
07/01/2022;2643;13;A006;C2;CU0019;;;;;;;
07/01/2022;2644;29;A003;C3;CU0142;;;;;;;
07/01/2022;2644;1;A003;C3;CU0142;;;;;;;
07/01/2022;2646;17;A017;C2;CU0214;;;;;;;
07/01/2022;2646;65;A015;C3;CU0106;;;;;;;
07/01/2022;2646;71;A015;C3;CU0106;;;;;;;
07/01/2022;2646;60;A017;C2;CU0214;;;;;;;
07/01/2022;2647;54;A017;C3;CU0110;;;;;;;
08/01/2022;2647;67;A017;C3;CU0110;;;;;;;
08/01/2022;2648;96;A007;C2;CU0127;;;;;;;
08/01/2022;2648;17;A007;C2;CU0127;;;;;;;
08/01/2022;2649;26;A001;C2;CU0222;;;;;;;
08/01/2022;2649;52;A012;C3;CU0073;;;;;;;
08/01/2022;2649;95;A001;C2;CU0222;;;;;;;
08/01/2022;2649;24;A012;C3;CU0073;;;;;;;
08/01/2022;2650;85;A017;C3;CU0187;;;;;;;
09/01/2022;2650;29;A017;C3;CU0187;;;;;;;
09/01/2022;2655;43;A006;C1;CU0012;;;;;;;
09/01/2022;2655;84;A009;C2;CU0101;;;;;;;
09/01/2022;2655;43;A006;C1;CU0012;;;;;;;
09/01/2022;2655;49;A009;C2;CU0101;;;;;;;
09/01/2022;2656;19;A018;C2;CU0131;;;;;;;
09/01/2022;2656;28;A018;C2;CU0131;;;;;;;
09/01/2022;2657;34;A011;C2;CU0177;;;;;;;
09/01/2022;2657;100;A011;C2;CU0177;;;;;;;
09/01/2022;2659;58;A003;C2;CU0025;;;;;;;
09/01/2022;2659;19;A014;C1;CU0144;;;;;;;
09/01/2022;2659;29;A014;C1;CU0144;;;;;;;
09/01/2022;2659;48;A003;C2;CU0025;;;;;;;
09/01/2022;2661;83;A008;C1;CU0176;;;;;;;
09/01/2022;2661;11;A019;C2;CU0074;;;;;;;
09/01/2022;2661;20;A019;C2;CU0074;;;;;;;
09/01/2022;2661;37;A008;C1;CU0176;;;;;;;
09/01/2022;2663;76;A005;C3;CU0038;;;;;;;
10/01/2022;2663;74;A005;C3;CU0038;;;;;;;
10/01/2022;2664;9;A014;C2;CU0204;;;;;;;
10/01/2022;2664;91;A014;C2;CU0204;;;;;;;
10/01/2022;2665;28;A005;C2;CU0109;;;;;;;
11/01/2022;2665;50;A016;C1;CU0127;;;;;;;
11/01/2022;2665;42;A005;C2;CU0109;;;;;;;
11/01/2022;2665;10;A016;C1;CU0127;;;;;;;
11/01/2022;2666;43;A018;C2;CU0213;;;;;;;
11/01/2022;2666;60;A006;C3;CU0183;;;;;;;
11/01/2022;2666;87;A006;C3;CU0126;;;;;;;
11/01/2022;2666;79;A018;C2;CU0213;;;;;;;
11/01/2022;2666;82;A006;C3;CU0183;;;;;;;
11/01/2022;2666;96;A006;C3;CU0126;;;;;;;
11/01/2022;2667;72;A013;C3;CU0083;;;;;;;
11/01/2022;2667;47;A013;C3;CU0083;;;;;;;
11/01/2022;2668;7;A002;C2;CU0077;;;;;;;
11/01/2022;2668;7;A002;C2;CU0077;;;;;;;
11/01/2022;2670;23;A015;C2;CU0238;;;;;;;
12/01/2022;2670;9;A015;C2;CU0238;;;;;;;
12/01/2022;2671;20;A010;C1;CU0088;;;;;;;
12/01/2022;2671;59;A003;C1;CU0090;;;;;;;
12/01/2022;2671;58;A012;C1;CU0176;;;;;;;
12/01/2022;2671;83;A012;C1;CU0176;;;;;;;
12/01/2022;2671;4;A003;C1;CU0090;;;;;;;
12/01/2022;2671;7;A010;C1;CU0088;;;;;;;
12/01/2022;2672;61;A004;C1;CU0189;;;;;;;
12/01/2022;2672;3;A007;C1;CU0165;;;;;;;
12/01/2022;2672;36;A004;C1;CU0189;;;;;;;
12/01/2022;2672;77;A007;C1;CU0165;;;;;;;
12/01/2022;2674;17;A012;C2;CU0188;;;;;;;
12/01/2022;2674;10;A007;C3;CU0133;;;;;;;
